sheet_name,cell,formula,formula_type,shared_ref
Выплаты,A601,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),45685.0)",,
Выплаты,B601,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),3640.0)",,
Выплаты,C601,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""[private]"")",,
Выплаты,D601,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""сушист"")",,
Выплаты,E601,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Производство Черникова"")",,
Выплаты,F601,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Выплата ЗП"")",,
Выплаты,A602,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),45685.0)",,
Выплаты,B602,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),6876.0)",,
Выплаты,C602,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""[private]"")",,
Выплаты,D602,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""пиццерист"")",,
Выплаты,E602,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Производство Черникова"")",,
Выплаты,F602,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Выплата ЗП"")",,
Выплаты,A603,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),45685.0)",,
Выплаты,B603,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),6821.0)",,
Выплаты,C603,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""[private]"")",,
Выплаты,D603,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""шаурмист"")",,
Выплаты,E603,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Производство Черникова"")",,
Выплаты,F603,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Выплата ЗП"")",,
Выплаты,A604,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),45685.0)",,
Выплаты,B604,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),8950.0)",,
Выплаты,C604,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""[private]"")",,
Выплаты,D604,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""сушист"")",,
Выплаты,E604,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Производство Черникова"")",,
Выплаты,F604,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Выплата ЗП"")",,
Выплаты,A605,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),45685.0)",,
Выплаты,B605,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),14316.0)",,
Выплаты,C605,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""[private]"")",,
Выплаты,D605,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""пиццерист"")",,
Выплаты,E605,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Производство Черникова"")",,
Выплаты,F605,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Выплата ЗП"")",,
Выплаты,A606,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),45685.0)",,
Выплаты,B606,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),4000.0)",,
Выплаты,C606,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""[private]"")",,
Выплаты,D606,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""сушист"")",,
Выплаты,E606,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Производство Черникова"")",,
Выплаты,F606,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Выплата ЗП"")",,
Выплаты,A607,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),45688.0)",,
Выплаты,B607,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),2000.0)",,
Выплаты,C607,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""[private]"")",,
Выплаты,D607,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""сушист"")",,
Выплаты,E607,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Производство Черникова"")",,
Выплаты,F607,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Выплата аванса"")",,
Выплаты,A608,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),45691.0)",,
Выплаты,B608,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),30000.0)",,
Выплаты,C608,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""[private]"")",,
Выплаты,D608,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""управляющий"")",,
Выплаты,E608,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Администрация"")",,
Выплаты,F608,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Выплата ЗП"")",,
Выплаты,A609,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),45691.0)",,
Выплаты,B609,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),18500.0)",,
Выплаты,C609,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""[private]"")",,
Выплаты,D609,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""помощник менеджера"")",,
Выплаты,E609,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Администрация"")",,
Выплаты,F609,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Выплата ЗП"")",,
Выплаты,A610,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),45691.0)",,
Выплаты,B610,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),24000.0)",,
Выплаты,C610,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""[private]"")",,
Выплаты,D610,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""менеджер"")",,
Выплаты,E610,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Администрация"")",,
Выплаты,F610,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Выплата ЗП"")",,
Выплаты,A611,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),45688.0)",,
Выплаты,B611,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),2000.0)",,
Выплаты,C611,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""[private]"")",,
Выплаты,D611,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""сушист"")",,
Выплаты,E611,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Производство Черникова"")",,
Выплаты,F611,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Выплата аванса"")",,
Выплаты,A612,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),45692.0)",,
Выплаты,B612,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),8886.0)",,
Выплаты,C612,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""[private]"")",,
Выплаты,D612,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""администратор"")",,
Выплаты,E612,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Производство Черникова"")",,
Выплаты,F612,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Выплата ЗП"")",,
Выплаты,A613,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),45692.0)",,
Выплаты,B613,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),12050.0)",,
Выплаты,C613,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""[private]"")",,
Выплаты,D613,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""администратор"")",,
Выплаты,E613,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Производство Черникова"")",,
Выплаты,F613,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Выплата ЗП"")",,
Выплаты,A614,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),45692.0)",,
Выплаты,B614,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),3857.0)",,
Выплаты,C614,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""[private]"")",,
Выплаты,D614,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""пиццерист"")",,
Выплаты,E614,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Производство Черникова"")",,
Выплаты,F614,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Выплата ЗП"")",,
Выплаты,A615,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),45692.0)",,
Выплаты,B615,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),10265.0)",,
Выплаты,C615,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""[private]"")",,
Выплаты,D615,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""шаурмист"")",,
Выплаты,E615,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Производство Черникова"")",,
Выплаты,F615,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Выплата ЗП"")",,
Выплаты,A616,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),45692.0)",,
Выплаты,B616,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),17813.0)",,
Выплаты,C616,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""[private]"")",,
Выплаты,D616,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""администратор"")",,
Выплаты,E616,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Производство Черникова"")",,
Выплаты,F616,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Выплата ЗП"")",,
Выплаты,A617,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),45692.0)",,
Выплаты,B617,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),9932.0)",,
Выплаты,C617,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""[private]"")",,
Выплаты,D617,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""администратор"")",,
Выплаты,E617,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Производство Черникова"")",,
Выплаты,F617,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Выплата ЗП"")",,
Выплаты,A618,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),45692.0)",,
Выплаты,B618,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),19099.0)",,
Выплаты,C618,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""[private]"")",,
Выплаты,D618,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""пиццерист"")",,
Выплаты,E618,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Производство Черникова"")",,
Выплаты,F618,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Выплата ЗП"")",,
Выплаты,A619,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),45692.0)",,
Выплаты,B619,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),3991.0)",,
Выплаты,C619,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""[private]"")",,
Выплаты,D619,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""сушист"")",,
Выплаты,E619,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Производство Черникова"")",,
Выплаты,F619,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Выплата ЗП"")",,
Выплаты,A620,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),45692.0)",,
Выплаты,B620,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),22029.0)",,
Выплаты,C620,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""[private]"")",,
Выплаты,D620,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""сушист"")",,
Выплаты,E620,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Производство Черникова"")",,
Выплаты,F620,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Выплата ЗП"")",,
Выплаты,A621,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),45692.0)",,
Выплаты,B621,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),22038.0)",,
Выплаты,C621,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""[private]"")",,
Выплаты,D621,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""сушист"")",,
Выплаты,E621,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Производство Черникова"")",,
Выплаты,F621,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Выплата ЗП"")",,
Выплаты,A622,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),45692.0)",,
Выплаты,B622,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),9330.0)",,
Выплаты,C622,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""[private]"")",,
Выплаты,D622,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""пиццерист"")",,
Выплаты,E622,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Производство Черникова"")",,
Выплаты,F622,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Выплата ЗП"")",,
Выплаты,A623,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),45692.0)",,
Выплаты,B623,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),5646.0)",,
Выплаты,C623,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""[private]"")",,
Выплаты,D623,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""шаурмист"")",,
Выплаты,E623,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Производство Черникова"")",,
Выплаты,F623,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Выплата ЗП"")",,
Выплаты,A624,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),45692.0)",,
Выплаты,B624,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),9502.0)",,
Выплаты,C624,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""[private]"")",,
Выплаты,D624,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""сушист"")",,
Выплаты,E624,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Производство Черникова"")",,
Выплаты,F624,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Выплата ЗП"")",,
Выплаты,A625,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),45692.0)",,
Выплаты,B625,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),11719.0)",,
Выплаты,C625,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""[private]"")",,
Выплаты,D625,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""пиццерист"")",,
Выплаты,E625,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Производство Черникова"")",,
Выплаты,F625,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Выплата ЗП"")",,
Выплаты,A626,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),45692.0)",,
Выплаты,B626,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),10933.0)",,
Выплаты,C626,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""[private]"")",,
Выплаты,D626,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""сушист"")",,
Выплаты,E626,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Производство Черникова"")",,
Выплаты,F626,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Выплата ЗП"")",,
Выплаты,A627,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),45692.0)",,
Выплаты,B627,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),1770.0)",,
Выплаты,C627,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""[private]"")",,
Выплаты,D627,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""сушист"")",,
Выплаты,E627,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Производство Черникова"")",,
Выплаты,F627,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Выплата ЗП"")",,
Выплаты,A628,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),45693.0)",,
Выплаты,B628,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),10000.0)",,
Выплаты,C628,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""[private]"")",,
Выплаты,D628,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""сушист"")",,
Выплаты,E628,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Производство Черникова"")",,
Выплаты,F628,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Выплата аванса"")",,
Выплаты,A629,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),45695.0)",,
Выплаты,B629,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),60000.0)",,
Выплаты,C629,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""[private]"")",,
Выплаты,D629,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""директор по развитию"")",,
Выплаты,E629,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Администрация"")",,
Выплаты,F629,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Выплата ЗП"")",,
Выплаты,A630,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),45695.0)",,
Выплаты,B630,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),1000.0)",,
Выплаты,C630,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""[private]"")",,
Выплаты,D630,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""сушист"")",,
Выплаты,E630,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Производство Черникова"")",,
Выплаты,F630,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Выплата аванса"")",,
Выплаты,A631,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),45699.0)",,
Выплаты,B631,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),24341.0)",,
Выплаты,C631,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""[private]"")",,
Выплаты,D631,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""администратор"")",,
Выплаты,E631,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Производство Черникова"")",,
Выплаты,F631,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Выплата ЗП"")",,
Выплаты,A632,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),45699.0)",,
Выплаты,B632,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),12030.0)",,
Выплаты,C632,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""[private]"")",,
Выплаты,D632,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""администратор"")",,
Выплаты,E632,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Производство Черникова"")",,
Выплаты,F632,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Выплата ЗП"")",,
Выплаты,A633,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),45699.0)",,
Выплаты,B633,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),8034.0)",,
Выплаты,C633,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""[private]"")",,
Выплаты,D633,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""пиццерист"")",,
Выплаты,E633,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Производство Черникова"")",,
Выплаты,F633,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Выплата ЗП"")",,
Выплаты,A634,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),45699.0)",,
Выплаты,B634,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),9985.0)",,
Выплаты,C634,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""[private]"")",,
Выплаты,D634,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""шаурмист"")",,
Выплаты,E634,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Производство Черникова"")",,
Выплаты,F634,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Выплата ЗП"")",,
Выплаты,A635,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),45699.0)",,
